art,knr2017,xftot,kommune2017,fylkesnr,aar,region,bestv,NT,kalvprs,okseprs,kuprs,okseavad,sum,kalvprku,svekt_o,svekt_ku,svekt_ka,oksevekt,kuvekt,kalvvekt,moksev,mkuv,mkalvv,skalvvekt,vkalvvekt,mskalvv,mvkalvv,LANDKAT,ALTREG,reg,kommune,bestandsvekst,vinterbest,snittbest,lnfelt,lnvbest,hrate,Høstingsrate,Tilvekstrate,antkg,antmkg,utmar,TOTBAR
elg,1719,42,Levanger,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,inlandlow,2,Levanger,0.06939863,156.3491497,170.3491497,3.737669618,5.052091645,0.268629539,0.268629539,0.338028169,44410.36403,10869.48549,486.82,22.32752453
elg,1721,90,Verdal,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,inlandlow,2,Verdal,0.06939863,335.0338922,365.0338922,4.49980967,5.814231698,0.268629539,0.268629539,0.338028169,95165.06577,23291.75462,1391.7,16.73618928
elg,1724,58.66666667,Verran,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,inlandlow,2,Verran,0.06939863,218.3924631,237.9480186,4.071871706,5.386293734,0.268629539,0.268629539,0.338028169,62033.52435,15182.77338,548.56,27.67750726
elg,1725,116.6666667,Namdalseid,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,mountain,3,Namdalseid,0.06939863,434.3031936,473.1920825,4.759320866,6.073742893,0.268629539,0.268629539,0.338028169,123362.1223,30193.01525,708.46,42.61781223
elg,1736,148.6666667,Snåsa,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,inlandlow,2,Snåsa,0.06939863,553.4263553,602.9819109,5.001706663,6.316128691,0.268629539,0.268629539,0.338028169,157198.5901,38474.52801,2095.9,18.35704376
elg,1738,108.6666667,Lierne,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,mountain,3,Lierne,0.06939863,404.5224032,440.7446254,4.688285093,6.00270712,0.268629539,0.268629539,0.338028169,114903.0053,28122.63706,2627.35,10.7038031
elg,1739,12,Røyrvik,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,mountain,3,Røyrvik,0.06939863,44.67118563,48.67118563,2.48490665,3.799328677,0.268629539,0.268629539,0.338028169,12688.67544,3105.567283,1330.6,2.333960081
elg,1740,46.66666667,Namsskogan,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,inlandlow,2,Namsskogan,0.06939863,173.7212774,189.276833,3.843030134,5.157452161,0.268629539,0.268629539,0.338028169,49344.84892,12077.2061,1348.56,8.955631267
elg,1742,92,Grong,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,inlandlow,2,Grong,0.06939863,342.4790898,373.1457565,4.521788577,5.836210604,0.268629539,0.268629539,0.338028169,97279.84501,23809.34917,1081.09,22.02346629
elg,1743,68,Høylandet,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,inlandlow,2,Høylandet,0.06939863,253.1367186,275.8033852,4.219507705,5.533929732,0.268629539,0.268629539,0.338028169,71902.49414,17598.2146,685.22,25.68257582
elg,1744,84,Overhalla,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,inlandlow,2,Overhalla,0.06939863,312.6982994,340.6982994,4.430816799,5.745238826,0.268629539,0.268629539,0.338028169,88820.72805,21738.97098,646.34,33.63395579
elg,1748,47.66666667,Fosnes,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,mountain,3,Fosnes,0.06939863,177.4438762,193.3327651,3.864232342,5.178654369,0.268629539,0.268629539,0.338028169,50402.23854,12336.00337,463.61,26.60857914
elg,1749,23,Flatanger,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,mountain,3,Flatanger,0.06939863,85.61977246,93.28643912,3.135494216,4.449916243,0.268629539,0.268629539,0.338028169,24319.96125,5952.337293,423.84,14.04383091
elg,1750,0,Vikna,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,coast,2,Vikna,0.06939863,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,287.23,#NULL!
elg,1751,43,Nærøy,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,coast,2,Nærøy,0.06939863,160.0717485,174.4050818,3.761200116,5.075622143,0.268629539,0.268629539,0.338028169,45467.75365,11128.28276,971.2,11.45828127
elg,1755,0,Leka,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,coast,2,Leka,0.06939863,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,96.87,#NULL!
elg,1756,22.33333333,Inderøy,17,1959,17,0.06710342,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,180,170,67,324,323,107.2,76.36753237,76.19068738,33.31548109,53.6,134,19.80950357,39.38479586,CNorway,inlandlow,2,Inderøy,0.06939863,83.13803992,90.58248437,3.106080331,4.420502358,0.268629539,0.268629539,0.338028169,23615.03484,5779.805777,287.79,20.08341422
elg,1804,12.33333333,Bodø,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Bodø,0.138690385,61.87152814,65.98263925,2.512305624,4.125060108,0.199337784,0.199337784,0.338028169,18502.32384,4442.926912,1284.88,3.457853583
elg,1805,0,Narvik,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Narvik,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1926.13,#NULL!
elg,1811,0,Bindal,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Bindal,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1195.58,#NULL!
elg,1812,0,Sømna,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,coast,2,Sømna,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,159.22,#NULL!
elg,1813,2,Brønnøy,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Brønnøy,0.138690385,10.03322078,10.69988745,0.693147181,2.305901665,0.199337784,0.199337784,0.338028169,3000.376839,720.4746343,972.13,0.741129925
elg,1815,0,Vega,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,coast,2,Vega,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,140.36,#NULL!
elg,1816,1,Vevelstad,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Vevelstad,0.138690385,5.01661039,5.349943723,0,1.612754484,0.199337784,0.199337784,0.338028169,1500.188419,360.2373172,509.29,0.707332398
elg,1818,0,Herøy,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,coast,2,Herøy,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,56.15,#NULL!
elg,1820,0,Alstahaug,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Alstahaug,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,188.16,#NULL!
elg,1822,2,Leirfjord,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Leirfjord,0.138690385,10.03322078,10.69988745,0.693147181,2.305901665,0.199337784,0.199337784,0.338028169,3000.376839,720.4746343,417.4,1.726101184
elg,1824,17.66666667,Vefsn,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Vefsn,0.138690385,88.62678355,94.51567244,2.871679625,4.484434109,0.199337784,0.199337784,0.338028169,26503.32874,6364.192603,1791.16,3.553112286
elg,1825,22.66666667,Grane,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Grane,0.138690385,113.7098355,121.2653911,3.120895417,4.733649901,0.199337784,0.199337784,0.338028169,34004.27084,8165.379189,1896.23,4.306112227
elg,1826,26,Hattfjelldal,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Hattfjelldal,0.138690385,130.4318701,139.0985368,3.258096538,4.870851022,0.199337784,0.199337784,0.338028169,39004.8989,9366.170246,2417.03,3.875074056
elg,1827,0,Dønna,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,coast,2,Dønna,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,169.7,#NULL!
elg,1828,0,Nesna,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Nesna,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,187.02,#NULL!
elg,1832,3.333333333,Hemnes,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Hemnes,0.138690385,16.72203463,17.83314574,1.203972804,2.816727289,0.199337784,0.199337784,0.338028169,5000.628064,1200.791057,1439.4,0.834230275
elg,1833,37,Rana,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Rana,0.138690385,185.6145844,197.9479178,3.610917913,5.223672397,0.199337784,0.199337784,0.338028169,55506.97151,13328.78073,4266.15,3.124311319
elg,1834,0,Lurøy,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Lurøy,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,248.77,#NULL!
elg,1835,0,Træna,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,coast,2,Træna,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,14.84,#NULL!
elg,1836,0,Rødøy,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Rødøy,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,677.18,#NULL!
elg,1837,0,Meløy,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Meløy,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,802.78,#NULL!
elg,1838,0,Gildeskål,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Gildeskål,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,615.85,#NULL!
elg,1839,3,Beiarn,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Beiarn,0.138690385,15.04983117,16.04983117,1.098612289,2.711366773,0.199337784,0.199337784,0.338028169,4500.565258,1080.711951,1181.57,0.914640649
elg,1840,13,Saltdal,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Saltdal,0.138690385,65.21593507,69.5492684,2.564949357,4.177703842,0.199337784,0.199337784,0.338028169,19502.44945,4683.085123,2083.3,2.247916826
elg,1841,0,Fauske,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Fauske,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1099.28,#NULL!
elg,1845,0,Sørfold,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Sørfold,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1508.95,#NULL!
elg,1848,0,Steigen,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Steigen,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,946.32,#NULL!
elg,1849,0,Hamarøy,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Hamarøy,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,928.86,#NULL!
elg,1850,0,Tysfjord,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Tysfjord,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1363.09,#NULL!
elg,1851,0,Lødingen,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Lødingen,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,509.8,#NULL!
elg,1852,0,Tjeldsund,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Tjeldsund,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,308.02,#NULL!
elg,1853,0,Evenes,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,inlandlow,2,Evenes,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,235.14,#NULL!
elg,1854,0,Ballangen,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Ballangen,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,839.66,#NULL!
elg,1856,0,Røst,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,coast,2,Røst,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9.58,#NULL!
elg,1857,0,Værøy,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,coast,2,Værøy,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,17.58,#NULL!
elg,1859,0,Flakstad,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Flakstad,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,166.56,#NULL!
elg,1860,0,Vestvågøy,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,coast,2,Vestvågøy,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,369.58,#NULL!
elg,1865,0,Vågan,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Vågan,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,449.58,#NULL!
elg,1866,0,Hadsel,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Hadsel,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,533.7,#NULL!
elg,1867,0,Bø,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,coast,2,Bø,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,226.28,#NULL!
elg,1868,0,Øksnes,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,coast,2,Øksnes,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,302.55,#NULL!
elg,1870,0,Sortland,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Sortland,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,673.43,#NULL!
elg,1871,0,Andøy,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,coast,2,Andøy,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,608.4,#NULL!
elg,1874,0,Moskenes,18,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Moskenes,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,111.82,#NULL!
elg,1902,0,Tromsø,19,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Tromsø,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2497.07,#NULL!
elg,1903,0,Harstad,19,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Harstad,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,401.57,#NULL!
elg,1911,0,Kvæfjord,19,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Kvæfjord,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,496.7,#NULL!
elg,1913,0,Skånland,19,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Skånland,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,455.28,#NULL!
elg,1917,0,Ibestad,19,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Ibestad,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,230.14,#NULL!
elg,1919,0,Gratangen,19,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Gratangen,0.138690385,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,303.55,#NULL!
elg,1920,3.666666667,Lavangen,19,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Lavangen,0.138690385,18.3942381,19.61646032,1.299282984,2.912037469,0.199337784,0.199337784,0.338028169,5500.690871,1320.870163,295.82,4.465114471
elg,1922,34.33333333,Bardu,19,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Bardu,0.138690385,172.2369567,183.6814012,3.5361167,5.148871184,0.199337784,0.199337784,0.338028169,51506.46906,12368.14789,2530.05,4.888499393
elg,1923,6.333333333,Salangen,19,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Salangen,0.138690385,31.7718658,33.88297691,1.84582669,3.458581175,0.199337784,0.199337784,0.338028169,9501.193322,2281.503009,430.08,5.304834004
elg,1924,47,Målselv,19,1959,19,0.129892284,0.338028169,0.29,0.284,0.426,0.4,1,0.680751174,200,180,70,360,342,112,82.64695848,79.52791187,34.42813657,56,140,20.47109248,40.70015159,NNorway,mountain,3,Målselv,0.138690385,235.7806883,251.447355,3.850147602,5.462902086,0.199337784,0.199337784,0.338028169,70508.85571,16931.15391,3186.18,5.313935153
